ACT,MAJOR HEAD,MINOR HEAD,During the current year upto the end of month under review,During the corresponding month of previous year,During the previous month,During the current month
A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Govt. Institution,18,0,0,0
A - IPC Crime,Disobedience to Order Promulgated by Public/Servant,By Others,112,0,3,4
A - IPC Crime,B - SPECIAL & LOCAL LAWS,Antiques & Art Treasures Act 1972,1,0,1,0
A - IPC Crime,B - SPECIAL & LOCAL LAWS,Ancient Monument & Archaelogical Sites And Remains Act 1958,3,0,0,0
A - IPC Crime,ARMS ACT 1960,Country Made - Non Prohibited Bore - In Disturbed Area,11,1,2,0
A - IPC Crime,ARMS ACT 1961,Country Made - Non Prohibited Bore - In Other Area,118,6,6,14
A - IPC Crime,ARMS ACT 1962,Country Made - Prohibited Bore - In Disturbed Area,5,1,0,1
A - IPC Crime,ARMS ACT 1963,Country Made - Prohibited Bore - In Other Area,90,6,15,9
A - IPC Crime,ARMS ACT 1964,Factory Made - Non Prohibited Bore - In Disturbed Area,2,1,0,1
A - IPC Crime,ARMS ACT 1965,Factory Made - Non Prohibited Bore - In Other Area,43,4,3,6
A - IPC Crime,ARMS ACT 1966,Factory Made - Prohibited Bore - In Disturbed Area,2,0,1,0
A - IPC Crime,ARMS ACT 1967,Factory Made - Prohibited Bore - In Other Area,36,1,4,6
A - IPC Crime,ANIMAL,Wild Life Preservation Act 1972,2,0,1,0
A - IPC Crime,ANIMAL,Wild Life Protection Act 1972,5,0,1,1
A - IPC Crime,ANIMAL,Prevention of Cruelty to Animals Act 1960,203,19,26,42
A - IPC Crime,ANIMAL,Elephant (Preservation) Act 1879,0,0,0,0
A - IPC Crime,ANIMAL,Cattle Tresspass Act 1871,17,1,2,2
A - IPC Crime,CINEMATOGRAPHY ACT 1953,Films,0,0,0,0
A - IPC Crime,CINEMATOGRAPHY ACT 1954,Video,0,0,0,0
A - IPC Crime,CONSUMER,Liquified Petroleum Gas Supply & Control Order 2000 ,13,2,3,0
A - IPC Crime,CONSUMER,Consumer (Protection) Act 1986,1,0,0,1
A - IPC Crime,CONSUMER,Essential Commodities Act 1955,335,33,38,40
A - IPC Crime,CONSUMER,Prevention of Food Adulternation Act 1954,2,1,0,0
A - IPC Crime,CONSUMER,Packaged Commodities (Regulation) order 1975,0,0,0,0
A - IPC Crime,COPY RIGHT ACT 1958,By Company,68,7,9,14
A - IPC Crime,COPY RIGHT ACT 1959,By Individual,40,2,10,5
A - IPC Crime,CIVIL RIGHTS,Protection of Civil Rights Act 1955,0,0,0,0
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste  ,744,73,89,110
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes,157,14,19,16
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste Women,284,27,54,32
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes Women,69,7,7,11
A - IPC Crime,CHILDREN ACT,Child Labour (Prohibition & Regulation) Act1986,40,1,4,1
A - IPC Crime,CHILDREN ACT,The Prohibition of Child Marriage Act - 2006,189,13,20,30
A - IPC Crime,CHILDREN ACT,Juvenile Justice Act 1986,52,4,8,3
A - IPC Crime,CHILDREN ACT,Probation of offenders Act 1958,2,0,0,0
A - IPC Crime,CHILDREN ACT,Protection of Children from Sexual Offences Act 2012 (POCSO),0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1989,Public Servant - Elected,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1990,Public Servant - Gazetted - Central,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1991,Public Servant - Gazetted - Defence,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1992,Public Servant - Gazetted - Public Sector Undertaking,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1993,Public Servant - Gazetted - State,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1994,Public Servant - Non-Gazetted - Central,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1995,Public Servant - Non-Gazetted - Defence,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1996,Public Servant - Non-Gazetted - State,0,0,0,0
A - IPC Crime,CUSTOMS,Customs Act 1962,0,0,0,0
A - IPC Crime,CUSTOMS,Import/Export (Control) Act 1947,0,0,0,0
A - IPC Crime,Explosives,Explosives Substances Act 1908,73,2,11,2
A - IPC Crime,Explosives,Explosives Act 1884,96,4,8,3
A - IPC Crime,Explosives,Inflammable Substance Act 1952,0,0,0,0
A - IPC Crime,FOREIGN EXCHANGE,Smugglers and Foreign Exchange Manipulator Act 1976,0,0,0,0
A - IPC Crime,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1973,0,0,0,0
A - IPC Crime,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1952,0,0,0,0
A - IPC Crime,FOREIGNER,Foreigners Act 1946,39,3,2,5
A - IPC Crime,FOREIGNER,Registration of Foreigners Act 1939,0,0,0,0
A - IPC Crime,FOREST,Indian Forest Act 1927,4,1,3,1
A - IPC Crime,FOREST,Forest (Conservation) Act 1980,8,1,2,2
A - IPC Crime,HIJACKING,Foreign Aircraft - In India,0,0,0,0
A - IPC Crime,HIJACKING,Foreign Aircraft - Outside India,0,0,0,0
A - IPC Crime,HIJACKING,Indian Aircraft - In India,0,0,0,0
A - IPC Crime,HIJACKING,Indian Aircraft - Outside India,0,0,0,0
A - IPC Crime,IMMORAL TRAFFIC,Organised,85,10,13,11
A - IPC Crime,IMMORAL TRAFFIC,Un-Organised,82,9,7,16
A - IPC Crime,BONDED LABOUR SYSTEM,BONDED LABOUR SYSTEM,4,0,0,1
A - IPC Crime,INDIAN MOTOR VEHICLE,INDIAN MOTOR VEHICLE,8,0,0,2
A - IPC Crime,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Cultivated/Processed,2398,924,263,242
A - IPC Crime,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Synthetic,1710,453,187,190
A - IPC Crime,PASSPORT ACT,Foreigner,2,0,0,0
A - IPC Crime,PASSPORT ACT,Indian,17,2,0,1
A - IPC Crime,REPRESENTATIVE OF PEOPLE ACT 1951 & 1989,Assembly,6,1,0,0
A - IPC Crime,REPRESENTATIVE OF PEOPLE ACT 1951 & 1990,Parliament,3,0,0,0
A - IPC Crime,REPRESENTATIVE OF PEOPLE ACT 1951 & 1991,Other Elected Bodies,4,0,0,0
A - IPC Crime,KARNATAKA POLICE ACT 1964,Gambling - Matka (78 Class C),5171,855,776,615
A - IPC Crime,KARNATAKA POLICE ACT 1965,Street Gambling (87),5801,569,606,565
A - IPC Crime,KARNATAKA POLICE ACT 1966,House Gambling (79 & 80),225,22,24,35
A - IPC Crime,KARNATAKA POLICE ACT 1967,Betting ,293,53,13,59
A - IPC Crime,KARNATAKA POLICE ACT 1968,Others ,273,28,34,26
A - IPC Crime,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,172,9,11,11
A - IPC Crime,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980","POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",1,0,0,0
A - IPC Crime,Official Secrets Act 1923,Official Secrets Act 1923,0,0,0,0
A - IPC Crime,Official Secrets Act 1924,Essential Services Maintenance Act 1981,31,0,0,0
A - IPC Crime,PREVENTION OF TERRORISM ACT (POTA),PREVENTION OF TERRORISM ACT (POTA),0,0,0,0
A - IPC Crime,RAILWAYS ACT,Indian Railways Act 1989,6,1,0,3
A - IPC Crime,RAILWAYS ACT,Railway Property (Unlawful Possession) Act 1966,1,0,0,1
A - IPC Crime,UNLAWFUL ACTIVITIES (Prevention) Act 1967,UNLAWFUL ACTIVITIES (Prevention) Act 1967,0,0,0,0
A - IPC Crime,CRIMES RELATED TO WOMEN,Dowry Prohibition,1294,127,166,179
A - IPC Crime,CRIMES RELATED TO WOMEN,Commission of SATI (Prevention) Act 1987,1,0,0,0
A - IPC Crime,CRIMES RELATED TO WOMEN,Indecent Representation of Women (Prohibition) Act 1986,1,0,0,0
A - IPC Crime,INDIAN LUNACY ACT,INDIAN LUNACY ACT,0,0,0,0
A - IPC Crime,INDIAN ELECTRICITY ACT,INDIAN ELECTRICITY ACT,14,0,1,3
A - IPC Crime,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS","COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",162,33,13,30
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Epidemic Deseases Act 2020,1756,0,24,40
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,"The Karnataka Prevention of Dangerous Activities of Bootleggers, Drug-offenders, Gamblers, Goonda Act",0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Cow Slaughters Act,436,43,46,36
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Disaster Management Act 2005,1251,0,12,18
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Excise Act 1965,6020,749,524,545
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Forest Act 1963,42,20,8,10
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Education Act 1983 As Amended Upto Date,6,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Restriction Unuse Act 1956,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka University Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Corruption Act,2,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Medical Registration Act 1965,7,0,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Land & Revenue Acdt 1964 & 2007,55,15,5,5
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Dealers License Order 1969,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Society Registration Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Minor Mineral Consistent Rule 1994,60,4,3,3
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Bangalore Development Authority Act,3,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Beggery Act 1975,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Municipalities Act 1964,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Irrigation Act 1963,2,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Fire Force act 1964,4,1,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Consumer Protection Act 1986,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Lottery Act,9,1,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Weight & Measurement Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Agriculture Marketing Regulation Act,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Revenue Act,3,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Mining Act,4,0,0,2
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Betting Tax Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Panchayat Raj Act,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Open Place Disfigurement Act 1951,27,3,4,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Right To Information Act 2000 & 2008,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Urban Development Act 1987,1,0,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Town & City Planning Act 1961,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Race Betting Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Devadasi's (Prohibition Of Dedication) Act 1982,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Cooperative Society Act,3,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Entertainment Tax Act 1958,2,0,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Land Acquisition (Prohibition) Act 2007,3,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Money Lender Act 1961,5,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Stamp Act 1957,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prisoners Act 1963 & 1974,4,1,1,2
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Private Medical Institution Act 2007,18,1,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,MMRD (Mines & Minerals Regulation Development ) Act 1957,203,21,13,10
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Treasure Trove Act 1962,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Charging Exorbitant Interest Act 2004,12,1,0,2
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Ayurvedic And Unani Pract. Regis. & Medical Prac. Misc. Prov. Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Other Local Acts,405,11,20,41
A - IPC Crime,CYBER CRIME,"Information Technology Act 2000, 2009",5570,1077,841,957
A - IPC Crime,NATIONAL SECURITY ACT,NATIONAL SECURITY ACT,0,0,0,0
A - IPC Crime,POCSO,Custodial Rape,0,0,0,0
A - IPC Crime,POCSO,Gang Rape,4,0,1,0
A - IPC Crime,POCSO,Rape,1387,135,151,159
A - IPC Crime,POCSO,Others ,565,50,72,72
A - IPC Crime,C. CRIMES AGAINST WOMEN,1.1  Custodial Rape,0,0,0,0
A - IPC Crime,C. CRIMES AGAINST WOMEN,1.2  Gang Rape,15,2,4,3
A - IPC Crime,C. CRIMES AGAINST WOMEN,1.3  other Cases of Rape,396,52,37,57
A - IPC Crime,Outraging modesty (Molestation) (sec.354 IPC),Outraging modesty (Molestation) (sec.354 IPC),3600,331,423,439
A - IPC Crime,Kidnapping & Abduction of Women: (Sec.366 IPC),Kidnapping & Abduction of Women: (Sec.366 IPC),116,17,9,15
A - IPC Crime,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),53,7,10,7
A - IPC Crime,Murder for Dowry - by burning (Sec.302 IPC),Murder for Dowry - by burning (Sec.302 IPC),2,0,0,0
A - IPC Crime,"Murder for Dowry - by other means
(Sec.302 IPC)","Murder for Dowry - by other means
(Sec.302 IPC)",10,1,3,1
A - IPC Crime,Murder for other reasons,Murder for other reasons,307,37,35,20
A - IPC Crime,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),Attempt to Commit Murder for dowry by burning (Sec.307 IPC),1,0,1,0
A - IPC Crime,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),Attempt to Commit Murder for dowry by other means (Sec.307 IPC),35,2,6,4
A - IPC Crime,Attempt to Commit murder for other reasons,Attempt to Commit murder for other reasons,536,44,51,61
A - IPC Crime,"Dowry Death-by burning
(Sec.304-B IPC)","Dowry Death-by burning
(Sec.304-B IPC)",2,0,0,0
A - IPC Crime,Dowry Death-by other Means (Sec.304(B) IPC),Dowry Death-by other Means (Sec.304(B) IPC),116,20,13,8
A - IPC Crime,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),1654,190,210,255
A - IPC Crime,Abetment of Suicide (Sec.306 IPC),Abetment of Suicide (Sec.306 IPC),104,7,9,12
A - IPC Crime,Immoral Traffic (prevention) Act.,Immoral Traffic (prevention) Act.,167,19,20,27
A - IPC Crime,Indecent Representation of Women(Prohibition) Act-1986,Indecent Representation of Women(Prohibition) Act-1986,1,0,0,0
A - IPC Crime,Pornography,Pornography,1,0,0,0
A - IPC Crime,Offences against Public Servants (Sec.182-188-333-353 IPC),Offences against Public Servants (Sec.182-188-333-353 IPC),108,7,9,13
A - IPC Crime,Offences related to Marriage,Offences related to Marriage,16,1,2,0
A - IPC Crime,Cyber Crimes,Cyber Crimes,1409,196,207,283
A - IPC Crime,D.CRIME AGAINST CHILDREN,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",0,0,0,0
A - IPC Crime,D.CRIME AGAINST CHILDREN,Rape on Minor,0,0,0,0
A - IPC Crime,D.CRIME AGAINST CHILDREN,Exposure & abandonment (Sec. 317 IPC),46,13,6,12
A - IPC Crime,D.CRIME AGAINST CHILDREN,Kidnapping & Abduction of Children,1816,178,259,231
A - IPC Crime,D.CRIME AGAINST CHILDREN,For Ransom - of Children,6,0,0,0
A - IPC Crime,D.CRIME AGAINST CHILDREN,of Children - for begging,0,0,0,0
A - IPC Crime,D.CRIME AGAINST CHILDREN,of Girls - Immoral Purpose,1,0,0,1
A - IPC Crime,D.CRIME AGAINST CHILDREN,With intent to Steal from Child,0,0,0,0
A - IPC Crime,D.CRIME AGAINST CHILDREN,Lawful Guardianship,1,0,0,0
A - IPC Crime,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - For Prostitution,0,0,0,0
A - IPC Crime,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - Importing of Girl,1,0,0,1
A - IPC Crime,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - For Other Purposes,16,1,3,2
A - IPC Crime,Selling of girls for Prostitution (Sec.372 IPC),Selling of girls for Prostitution (Sec.372 IPC),0,0,0,0
A - IPC Crime,The Prohibition of Child Marriage Act - 2006,The Prohibition of Child Marriage Act - 2006,189,13,20,30
A - IPC Crime,POCSO Act,POCSO Act,1956,185,224,231
A - IPC Crime,Death of Children due to miscarriage,Death of Children due to miscarriage,6,1,0,1
A - IPC Crime,Juvenile Justice Act,Juvenile Justice Act,52,4,8,3
A - IPC Crime,Child Labour (Pro.& Reg.) Act,Child Labour (Pro.& Reg.) Act,40,1,4,1
A - IPC Crime,Probation of Offenders Act,Probation of Offenders Act,2,0,0,0
A - IPC Crime,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Murder,66,8,5,4
A - IPC Crime,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Rape,154,20,18,17
A - IPC Crime,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Kidnapping,17,1,3,0
A - IPC Crime,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Offences under the Protection of Civil Rights Act.,0,4,0,0
A - IPC Crime,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),1017,88,143,148
