ACT,MAJOR HEAD,MINOR HEAD,During the current year upto the end of month under review,During the corresponding month of previous year,During the previous month,During the current month
A - IPC Crime,CINEMATOGRAPHY ACT 1952,Consumer (Protection) Act 1986,0,0,0,0
A - IPC Crime,CINEMATOGRAPHY ACT 1952,Essential Commodities Act 1955,212,60,30,51
A - IPC Crime,CINEMATOGRAPHY ACT 1952,Prevention of Food Adulternation Act 1954,1,1,1,0
A - IPC Crime,CINEMATOGRAPHY ACT 1952,Packaged Commodities (Regulation) order 1975,0,0,0,0
A - IPC Crime,COPY RIGHT ACT 1957,By Company,36,4,0,2
A - IPC Crime,COPY RIGHT ACT 1957,By Individual,21,3,1,1
A - IPC Crime,CIVIL RIGHTS,Protection of Civil Rights Act 1955,0,0,0,0
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste  ,471,97,65,71
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes,106,14,15,15
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Caste Women,174,29,22,31
A - IPC Crime,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Scheduled Tribes Women,44,6,5,5
A - IPC Crime,CHILDREN ACT,Child Labour (Prohibition & Regulation) Act1986,31,0,0,2
A - IPC Crime,CHILDREN ACT,The Prohibition of Child Marriage Act - 2006,111,27,25,31
A - IPC Crime,CHILDREN ACT,Juvenile Justice Act 1986,35,4,5,5
A - IPC Crime,CHILDREN ACT,Probation of offenders Act 1958,1,0,0,1
A - IPC Crime,CHILDREN ACT,Protection of Children from Sexual Offences Act 2012 (POCSO),0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Elected,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Gazetted - Central,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Gazetted - Defence,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Gazetted - Public Sector Undertaking,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Gazetted - State,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Non-Gazetted - Central,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Non-Gazetted - Defence,0,0,0,0
A - IPC Crime,PREVENTION OF CORRUPTION ACT 1988,Public Servant - Non-Gazetted - State,0,0,0,0
A - IPC Crime,CUSTOMS,Customs Act 1962,0,0,0,0
A - IPC Crime,CUSTOMS,Import/Export (Control) Act 1947,0,0,0,0
A - IPC Crime,Explosives,Explosives Substances Act 1908,53,4,5,4
A - IPC Crime,Explosives,Explosives Act 1884,78,0,3,7
A - IPC Crime,Explosives,Inflammable Substance Act 1952,0,0,0,0
A - IPC Crime,FOREIGN EXCHANGE,Smugglers and Foreign Exchange Manipulator Act 1976,0,0,0,0
A - IPC Crime,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1973,0,0,0,0
A - IPC Crime,FOREIGN EXCHANGE,Foreign Exchange Regulation Act 1952,0,0,0,0
A - IPC Crime,FOREIGNER,Foreigners Act 1946,17,3,0,5
A - IPC Crime,FOREIGNER,Registration of Foreigners Act 1939,0,0,0,0
A - IPC Crime,FOREST,Indian Forest Act 1927,0,0,0,0
A - IPC Crime,FOREST,Forest (Conservation) Act 1980,2,0,0,0
A - IPC Crime,HIJACKING,Foreign Aircraft - In India,0,0,0,0
A - IPC Crime,HIJACKING,Foreign Aircraft - Outside India,0,0,0,0
A - IPC Crime,HIJACKING,Indian Aircraft - In India,0,0,0,0
A - IPC Crime,HIJACKING,Indian Aircraft - Outside India,0,0,0,0
A - IPC Crime,IMMORAL TRAFFIC,Organised,55,8,2,16
A - IPC Crime,IMMORAL TRAFFIC,Un-Organised,52,4,5,7
A - IPC Crime,BONDED LABOUR SYSTEM,NA,3,0,0,0
A - IPC Crime,INDIAN MOTOR VEHICLE,NA,6,0,0,0
A - IPC Crime,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Cultivated/Processed,1493,27,18,391
A - IPC Crime,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,Synthetic,972,27,21,216
A - IPC Crime,PASSPORT ACT,Foreigner,2,0,0,0
A - IPC Crime,PASSPORT ACT,Indian,15,0,7,1
A - IPC Crime,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,Assembly,6,0,0,0
A - IPC Crime,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,Parliament,3,0,0,0
A - IPC Crime,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,Other Elected Bodies,4,0,0,0
A - IPC Crime,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),3055,342,157,394
A - IPC Crime,KARNATAKA POLICE ACT 1963,Street Gambling (87),3929,637,697,843
A - IPC Crime,KARNATAKA POLICE ACT 1963,House Gambling (79 & 80),139,31,31,43
A - IPC Crime,KARNATAKA POLICE ACT 1963,Betting ,211,2,11,14
A - IPC Crime,KARNATAKA POLICE ACT 1963,Others ,179,12,14,20
A - IPC Crime,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,NA,144,8,6,13
A - IPC Crime,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",NA,0,0,0,0
A - IPC Crime,OFFICIAL SECURITY RELATED ACTS,Official Secrets Act 1923,0,0,0,0
A - IPC Crime,OFFICIAL SECURITY RELATED ACTS,Essential Services Maintenance Act 1981,31,0,0,0
A - IPC Crime,PREVENTION OF TERRORISM ACT (POTA),NA,0,0,0,0
A - IPC Crime,RAILWAYS ACT,Indian Railways Act 1989,3,0,0,1
A - IPC Crime,RAILWAYS ACT,Railway Property (Unlawful Possession) Act 1966,0,1,0,0
A - IPC Crime,UNLAWFUL ACTIVITIES (Prevention) Act 1967,UNLAWFUL ACTIVITIES (Prevention) Act 1967,0,0,0,0
A - IPC Crime,UNLAWFUL ACTIVITIES (Prevention) Act 1967,Dowry Prohibition,735,139,53,79
A - IPC Crime,UNLAWFUL ACTIVITIES (Prevention) Act 1967,Commission of SATI (Prevention) Act 1987,0,0,0,0
A - IPC Crime,UNLAWFUL ACTIVITIES (Prevention) Act 1967,Indecent Representation of Women (Prohibition) Act 1986,0,0,0,0
A - IPC Crime,INDIAN LUNACY ACT,NA,0,0,0,0
A - IPC Crime,INDIAN ELECTRICITY ACT,NA,8,0,2,2
A - IPC Crime,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",NA,98,15,14,7
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Epidemic Deseases Act 2020,1664,0,993,239
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,"The Karnataka Prevention of Dangerous Activities of Bootleggers, Drug-offenders, Gamblers, Goonda Act",0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Cow Slaughters Act,175,56,36,35
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Disaster Management Act 2005,1205,0,791,296
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Excise Act 1965,4333,434,1267,1075
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Forest Act 1963,22,3,2,5
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Education Act 1983 As Amended Upto Date,5,3,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Restriction Unuse Act 1956,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka University Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Corruption Act,1,0,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Medical Registration Act 1965,5,0,0,3
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Land & Revenue Acdt 1964 & 2007,39,4,1,4
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Dealers License Order 1969,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Society Registration Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Minor Mineral Consistent Rule 1994,51,9,9,6
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Bangalore Development Authority Act,3,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Beggery Act 1975,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Municipalities Act 1964,1,0,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Irrigation Act 1963,2,0,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Fire Force act 1964,2,0,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Consumer Protection Act 1986,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Lottery Act,8,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Weight & Measurement Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Agriculture Marketing Regulation Act,1,1,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Revenue Act,2,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Mining Act,2,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Betting Tax Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Panchayat Raj Act,1,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Open Place Disfigurement Act 1951,22,3,1,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Right To Information Act 2000 & 2008,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Urban Development Act 1987,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Town & City Planning Act 1961,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Race Betting Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Devadasi's (Prohibition Of Dedication) Act 1982,1,0,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Cooperative Society Act,3,0,1,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Entertainment Tax Act 1958,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Land Acquisition (Prohibition) Act 2007,2,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Money Lender Act 1961,5,1,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Stamp Act 1957,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prisoners Act 1963 & 1974,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Private Medical Institution Act 2007,18,2,14,3
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,MMRD (Mines & Minerals Regulation Development ) Act 1957,171,49,31,29
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Treasure Trove Act 1962,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Charging Exorbitant Interest Act 2004,10,0,1,3
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Ayurvedic And Unani Pract. Regis. & Medical Prac. Misc. Prov. Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Other Local Acts,324,15,136,43
A - IPC Crime,CYBER CRIME,"Information Technology Act 2000, 2009",2937,1268,368,683
A - IPC Crime,NATIONAL SECURITY ACT,NA,0,0,0,0
A - IPC Crime,POCSO,Custodial Rape,0,0,0,0
A - IPC Crime,POCSO,Gang Rape,1,0,0,0
A - IPC Crime,POCSO,Rape,867,145,84,124
A - IPC Crime,POCSO,Others ,351,48,39,56
A - IPC Crime,Rape (Sec. 376 IPC),1.1  Custodial Rape,0,0,0,0
A - IPC Crime,Rape (Sec. 376 IPC),1.2  Gang Rape,7,1,1,2
A - IPC Crime,Rape (Sec. 376 IPC),1.3  other Cases of Rape,241,45,34,41
A - IPC Crime,Outraging modesty (Molestation) (sec.354 IPC),NA,2317,437,326,364
A - IPC Crime,Kidnapping & Abduction of Women: (Sec.366 IPC),NA,84,13,8,10
A - IPC Crime,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),NA,32,8,4,7
A - IPC Crime,Murder for Dowry - by burning (Sec.302 IPC),NA,2,0,0,0
A - IPC Crime,"Murder for Dowry - by other means
(Sec.302 IPC)",NA,5,3,1,1
A - IPC Crime,Murder for other reasons,NA,206,32,27,36
A - IPC Crime,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),NA,0,0,0,0
A - IPC Crime,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),NA,25,1,1,7
A - IPC Crime,Attempt to Commit murder for other reasons,NA,378,56,54,62
A - IPC Crime,"Dowry Death-by burning
(Sec.304-B IPC)",NA,2,0,0,0
A - IPC Crime,Dowry Death-by other Means (Sec.304(B) IPC),NA,85,15,11,13
A - IPC Crime,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),NA,1005,175,98,162
A - IPC Crime,Abetment of Suicide (Sec.306 IPC),NA,73,19,4,9
A - IPC Crime,Immoral Traffic (prevention) Act.,NA,107,12,7,23
A - IPC Crime,Indecent Representation of Women(Prohibition) Act-1986,NA,0,0,0,0
A - IPC Crime,Pornography,NA,0,0,0,0
A - IPC Crime,Offences against Public Servants (Sec.182-188-333-353 IPC),NA,76,9,20,10
A - IPC Crime,Offences related to Marriage,NA,12,2,1,0
A - IPC Crime,Cyber Crimes,NA,678,177,78,189
A - IPC Crime,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",NA,0,0,0,0
A - IPC Crime,Rape on Minor,NA,0,0,0,0
A - IPC Crime,Exposure & abandonment (Sec. 317 IPC),NA,23,8,0,5
A - IPC Crime,Kidnapping & Abduction of Children,NA,1211,135,127,171
A - IPC Crime,For Ransom - of Children,NA,5,0,0,0
A - IPC Crime,of Children - for begging,NA,0,0,0,0
A - IPC Crime,of Girls - Immoral Purpose,NA,0,0,0,0
A - IPC Crime,With intent to Steal from Child,NA,0,0,0,0
A - IPC Crime,Lawful Guardianship,NA,1,0,0,0
A - IPC Crime,Procuration of Minor Girls - For Prostitution,NA,0,0,0,0
A - IPC Crime,Procuration of Minor Girls - Importing of Girl,NA,0,0,0,0
A - IPC Crime,Procuration of Minor Girls - For Other Purposes,NA,14,5,2,2
A - IPC Crime,Selling of girls for Prostitution (Sec.372 IPC),NA,0,0,0,0
A - IPC Crime,The Prohibition of Child Marriage Act - 2006,NA,111,27,25,31
A - IPC Crime,POCSO Act,NA,1219,193,123,180
A - IPC Crime,Death of Children due to miscarriage,NA,5,0,1,3
A - IPC Crime,Juvenile Justice Act,NA,35,4,5,5
A - IPC Crime,Child Labour (Pro.& Reg.) Act,NA,31,0,0,2
A - IPC Crime,Probation of Offenders Act,NA,1,0,0,1
A - IPC Crime,Murder,NA,45,5,7,5
A - IPC Crime,Rape,NA,87,23,8,15
A - IPC Crime,Kidnapping,NA,15,2,0,1
A - IPC Crime,Offences under the Protection of Civil Rights Act.,NA,0,0,0,0
A - IPC Crime,Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),NA,648,116,92,101
