ACT,MAJOR HEAD,MINOR HEAD,During the current year upto the end of month under review,During the corresponding month of previous year,During the previous month,During the current month
A - IPC Crime,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,NA,161,8,6,11
A - IPC Crime,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",NA,1,0,1,0
A - IPC Crime,OFFICIAL SECURITY RELATED ACTS,Official Secrets Act 1923,0,0,0,0
A - IPC Crime,OFFICIAL SECURITY RELATED ACTS,Essential Services Maintenance Act 1981,31,0,0,0
A - IPC Crime,PREVENTION OF TERRORISM ACT (POTA),NA,0,0,0,0
A - IPC Crime,RAILWAYS ACT,Indian Railways Act 1989,3,0,0,0
A - IPC Crime,RAILWAYS ACT,Railway Property (Unlawful Possession) Act 1966,0,0,0,0
A - IPC Crime,UNLAWFUL ACTIVITIES (Prevention) Act 1967,A,0,0,0,0
A - IPC Crime,CRIMES RELATED TO WOMEN,Dowry Prohibition,1063,142,161,157
A - IPC Crime,CRIMES RELATED TO WOMEN,Commission of SATI (Prevention) Act 1987,1,0,1,0
A - IPC Crime,CRIMES RELATED TO WOMEN,Indecent Representation of Women (Prohibition) Act 1986,0,0,0,0
A - IPC Crime,INDIAN LUNACY ACT,NA,0,0,0,0
A - IPC Crime,INDIAN ELECTRICITY ACT,NA,11,2,2,1
A - IPC Crime,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",NA,132,7,21,13
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Epidemic Deseases Act 2020,1712,0,15,24
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,"The Karnataka Prevention of Dangerous Activities of Bootleggers, Drug-offenders, Gamblers, Goonda Act",0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Cow Slaughters Act,396,53,169,44
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Disaster Management Act 2005,1233,0,16,12
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Excise Act 1965,5472,298,609,524
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Forest Act 1963,32,10,2,8
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Education Act 1983 As Amended Upto Date,6,1,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Restriction Unuse Act 1956,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka University Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Corruption Act,2,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Medical Registration Act 1965,6,1,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Land & Revenue Acdt 1964 & 2007,50,6,6,5
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Dealers License Order 1969,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Society Registration Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Minor Mineral Consistent Rule 1994,57,7,4,3
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Bangalore Development Authority Act,3,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Beggery Act 1975,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Municipalities Act 1964,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Irrigation Act 1963,2,2,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Fire Force act 1964,3,0,2,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Consumer Protection Act 1986,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Lottery Act,9,1,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Weight & Measurement Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Agriculture Marketing Regulation Act,1,1,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Revenue Act,3,1,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Mining Act,2,1,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Betting Tax Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Panchayat Raj Act,1,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Open Place Disfigurement Act 1951,27,42,1,4
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Right To Information Act 2000 & 2008,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Urban Development Act 1987,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Town & City Planning Act 1961,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Race Betting Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Devadasi's (Prohibition Of Dedication) Act 1982,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Cooperative Society Act,3,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Entertainment Tax Act 1958,1,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Land Acquisition (Prohibition) Act 2007,3,1,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Money Lender Act 1961,5,1,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Stamp Act 1957,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prisoners Act 1963 & 1974,2,0,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Private Medical Institution Act 2007,18,1,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,MMRD (Mines & Minerals Regulation Development ) Act 1957,193,14,11,13
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Treasure Trove Act 1962,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Charging Exorbitant Interest Act 2004,10,6,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Ayurvedic And Unani Pract. Regis. & Medical Prac. Misc. Prov. Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Other Local Acts,365,25,25,18
A - IPC Crime,CYBER CRIME,"Information Technology Act 2000, 2009",4611,1153,836,835
A - IPC Crime,NATIONAL SECURITY ACT,NA,0,0,0,0
A - IPC Crime,POCSO,Custodial Rape,0,0,0,0
A - IPC Crime,POCSO,Gang Rape,4,0,2,1
A - IPC Crime,POCSO,Rape,1197,110,147,134
A - IPC Crime,POCSO,Others ,486,43,64,66
A - IPC Crime,Rape (Sec. 376 IPC),1.1  Custodial Rape,0,0,0,0
A - IPC Crime,Rape (Sec. 376 IPC),1.2  Gang Rape,12,0,1,4
A - IPC Crime,Rape (Sec. 376 IPC),1.3  other Cases of Rape,335,26,56,36
A - IPC Crime,Outraging modesty (Molestation) (sec.354 IPC),NA,3156,340,426,420
A - IPC Crime,Kidnapping & Abduction of Women: (Sec.366 IPC),NA,103,19,9,9
A - IPC Crime,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),NA,46,5,4,10
A - IPC Crime,Murder for Dowry - by burning (Sec.302 IPC),NA,2,0,0,0
A - IPC Crime,"Murder for Dowry - by other means
(Sec.302 IPC)",NA,10,2,1,3
A - IPC Crime,Murder for other reasons,NA,288,39,50,35
A - IPC Crime,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),NA,1,1,0,1
A - IPC Crime,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),NA,32,2,1,6
A - IPC Crime,Attempt to Commit murder for other reasons,NA,481,58,59,53
A - IPC Crime,"Dowry Death-by burning
(Sec.304-B IPC)",NA,2,0,0,0
A - IPC Crime,Dowry Death-by other Means (Sec.304(B) IPC),NA,107,8,9,12
A - IPC Crime,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),NA,1448,186,237,217
A - IPC Crime,Abetment of Suicide (Sec.306 IPC),NA,91,10,10,8
A - IPC Crime,Immoral Traffic (prevention) Act.,NA,140,17,13,20
A - IPC Crime,Indecent Representation of Women(Prohibition) Act-1986,NA,0,0,0,0
A - IPC Crime,Pornography,NA,1,0,0,0
A - IPC Crime,Offences against Public Servants (Sec.182-188-333-353 IPC),NA,96,10,9,10
A - IPC Crime,Offences related to Marriage,NA,17,1,2,3
A - IPC Crime,Cyber Crimes,NA,1124,189,241,205
A - IPC Crime,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",NA,0,0,0,0
A - IPC Crime,Rape on Minor,NA,0,0,0,0
A - IPC Crime,Exposure & abandonment (Sec. 317 IPC),NA,34,8,5,6
A - IPC Crime,Kidnapping & Abduction of Children,NA,1653,138,203,283
A - IPC Crime,For Ransom - of Children,NA,6,1,1,0
A - IPC Crime,of Children - for begging,NA,0,0,0,0
A - IPC Crime,of Girls - Immoral Purpose,NA,0,0,0,0
A - IPC Crime,With intent to Steal from Child,NA,0,0,0,0
A - IPC Crime,Lawful Guardianship,NA,1,1,0,0
A - IPC Crime,Procuration of Minor Girls - For Prostitution,NA,0,0,0,0
A - IPC Crime,Procuration of Minor Girls - Importing of Girl,NA,0,0,0,0
A - IPC Crime,Procuration of Minor Girls - For Other Purposes,NA,14,7,0,3
A - IPC Crime,Selling of girls for Prostitution (Sec.372 IPC),NA,0,0,0,0
A - IPC Crime,The Prohibition of Child Marriage Act - 2006,NA,159,15,28,20
A - IPC Crime,POCSO Act,NA,1687,153,213,201
A - IPC Crime,Death of Children due to miscarriage,NA,5,0,0,0
A - IPC Crime,Juvenile Justice Act,NA,49,0,6,8
A - IPC Crime,Child Labour (Pro.& Reg.) Act,NA,39,4,4,4
A - IPC Crime,Probation of Offenders Act,NA,2,0,1,0
A - IPC Crime,Murder,NA,61,7,6,7
A - IPC Crime,Rape,NA,130,19,14,18
A - IPC Crime,Kidnapping,NA,15,2,2,5
A - IPC Crime,Offences under the Protection of Civil Rights Act.,NA,0,0,0,0
A - IPC Crime,Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),NA,879,84,102,139
