ACT,MAJOR HEAD,MINOR HEAD,During the current year upto the end of month under review,During the corresponding month of previous year,During the previous month,During the current month
A - IPC Crime,UNLAWFUL ACTIVITIES (Prevention) Act 1967,NA,0,0,0,0
A - IPC Crime,CRIMES RELATED TO WOMEN,Dowry Prohibition,295,153,159,136
A - IPC Crime,CRIMES RELATED TO WOMEN,Commission of SATI (Prevention) Act 1987,0,0,0,0
A - IPC Crime,CRIMES RELATED TO WOMEN,Indecent Representation of Women (Prohibition) Act 1986,0,0,0,0
A - IPC Crime,INDIAN LUNACY ACT,NA,0,0,0,0
A - IPC Crime,INDIAN ELECTRICITY ACT,NA,1,0,1,0
A - IPC Crime,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",NA,26,39,13,13
A - IPC Crime,Karnataka Cow Slaughters Act,NA,40,17,22,18
A - IPC Crime,"The Karnataka Prevention of Dangerous Activities of Bootleggers, Drug-offenders, Gamblers, Goonda Act",NA,0,0,0,0
A - IPC Crime,Karnataka Excise Act 1965,NA,787,644,339,448
A - IPC Crime,Karnataka Forest Act 1963,NA,7,5,3,4
A - IPC Crime,Karnataka Education Act 1983 As Amended Upto Date,NA,2,0,1,1
A - IPC Crime,Karnataka Kerosene Restriction Unuse Act 1956,NA,0,0,0,0
A - IPC Crime,Karnataka University Act,NA,0,0,0,0
A - IPC Crime,Karnataka Corruption Act,NA,0,0,0,0
A - IPC Crime,Karnataka Medical Registration Act 1965,NA,0,0,0,0
A - IPC Crime,Karnataka Land & Revenue Acdt 1964 & 2007,NA,23,3,20,3
A - IPC Crime,Karnataka Kerosene Dealers License Order 1969,NA,0,0,0,0
A - IPC Crime,Karnataka Society Registration Act,NA,0,0,0,0
A - IPC Crime,Karnataka Minor Mineral Consistent Rule 1994,NA,16,18,3,13
A - IPC Crime,Bangalore Development Authority Act,NA,1,0,0,1
A - IPC Crime,Karnataka Prohibition of Beggery Act 1975,NA,0,0,0,0
A - IPC Crime,Karnataka Municipalities Act 1964,NA,0,0,0,0
A - IPC Crime,Karnataka Irrigation Act 1963,NA,1,0,0,1
A - IPC Crime,Karnataka Fire Force act 1964,NA,1,0,0,1
A - IPC Crime,Karnataka Consumer Protection Act 1986,NA,0,0,0,0
A - IPC Crime,Karnataka Lottery Act,NA,5,5,3,2
A - IPC Crime,Karnataka Weight & Measurement Act,NA,0,0,0,0
A - IPC Crime,Karnataka Agriculture Marketing Regulation Act,NA,0,0,0,0
A - IPC Crime,Karnataka Revenue Act,NA,1,0,0,1
A - IPC Crime,Karnataka Mining Act,NA,1,1,0,1
A - IPC Crime,Karnataka Betting Tax Act,NA,0,0,0,0
A - IPC Crime,Karnataka Panchayat Raj Act,NA,0,0,0,0
A - IPC Crime,Karnataka Open Place Disfigurement Act 1951,NA,12,21,6,6
A - IPC Crime,Karnataka Right To Information Act 2000 & 2008,NA,0,0,0,0
A - IPC Crime,Karnataka Urban Development Act 1987,NA,0,0,0,0
A - IPC Crime,Karnataka Town & City Planning Act 1961,NA,0,0,0,0
A - IPC Crime,Karnataka Race Betting Act,NA,0,0,0,0
A - IPC Crime,Karnataka Devadasi's (Prohibition Of Dedication) Act 1982,NA,1,0,0,1
A - IPC Crime,Cooperative Society Act,NA,0,0,0,0
A - IPC Crime,Karnataka Entertainment Tax Act 1958,NA,0,0,0,0
A - IPC Crime,Karnataka Land Acquisition (Prohibition) Act 2007,NA,1,1,0,1
A - IPC Crime,Karnataka Money Lender Act 1961,NA,3,1,1,2
A - IPC Crime,Karnataka Stamp Act 1957,NA,0,0,0,0
A - IPC Crime,Karnataka Prisoners Act 1963 & 1974,NA,1,0,0,1
A - IPC Crime,Karnataka Private Medical Institution Act 2007,NA,0,1,0,0
A - IPC Crime,MMRD (Mines & Minerals Regulation Development ) Act 1957,NA,45,42,19,26
A - IPC Crime,Karnataka Treasure Trove Act 1962,NA,0,1,0,0
A - IPC Crime,Karnataka Prohibition of Charging Exorbitant Interest Act 2004,NA,3,1,2,1
A - IPC Crime,Karnataka Ayurvedic And Unani Pract. Regis. & Medical Prac. Misc. Prov. Act,NA,0,0,0,0
A - IPC Crime,Other Local Acts,NA,13,19,9,4
A - IPC Crime,"Information Technology Act 2000, 2009",NA,993,661,562,431
A - IPC Crime,NATIONAL SECURITY ACT,NA,0,0,0,0
A - IPC Crime,POCSO,Custodial Rape,0,0,0,0
A - IPC Crime,POCSO,Gang Rape,1,0,1,0
A - IPC Crime,POCSO,Rape,291,140,129,162
A - IPC Crime,POCSO,Others ,125,74,71,54
A - IPC Crime,Rape (Sec. 376 IPC),1.1  Custodial Rape,0,0,0,0
A - IPC Crime,Rape (Sec. 376 IPC),1.2  Gang Rape,2,0,1,1
A - IPC Crime,Rape (Sec. 376 IPC),1.3  other Cases of Rape,73,40,41,32
A - IPC Crime,Outraging modesty (Molestation) (sec.354 IPC),NA,775,424,393,382
A - IPC Crime,Kidnapping & Abduction of Women: (Sec.366 IPC),NA,37,19,16,21
A - IPC Crime,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),NA,12,5,6,6
A - IPC Crime,Murder for Dowry - by burning (Sec.302 IPC),NA,1,0,1,0
A - IPC Crime,"Murder for Dowry - by other means
(Sec.302 IPC)",NA,1,1,1,0
A - IPC Crime,Murder for other reasons,NA,77,37,36,41
A - IPC Crime,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),NA,0,1,0,0
A - IPC Crime,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),NA,10,5,8,2
A - IPC Crime,Attempt to Commit murder for other reasons,NA,129,41,86,51
A - IPC Crime,"Dowry Death-by burning
(Sec.304-B IPC)",NA,2,2,0,2
A - IPC Crime,Dowry Death-by other Means (Sec.304(B) IPC),NA,30,14,16,14
A - IPC Crime,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),NA,395,197,214,181
A - IPC Crime,Abetment of Suicide (Sec.306 IPC),NA,28,1,15,13
A - IPC Crime,Immoral Traffic (prevention) Act.,NA,35,18,15,20
A - IPC Crime,Indecent Representation of Women(Prohibition) Act-1986,NA,0,0,0,0
A - IPC Crime,Pornography,NA,0,1,0,0
A - IPC Crime,Offences against Public Servants (Sec.182-188-333-353 IPC),NA,19,13,8,11
A - IPC Crime,Offences related to Marriage,NA,8,3,3,5
A - IPC Crime,Cyber Crimes,NA,205,72,109,96
A - IPC Crime,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",NA,0,0,0,0
A - IPC Crime,Rape on Minor,NA,0,0,0,0
A - IPC Crime,Exposure & abandonment (Sec. 317 IPC),NA,11,7,8,3
A - IPC Crime,Kidnapping & Abduction of Children,NA,480,221,224,256
A - IPC Crime,For Ransom - of Children,NA,3,0,2,1
A - IPC Crime,of Children - for begging,NA,0,0,0,0
A - IPC Crime,of Girls - Immoral Purpose,NA,0,0,0,0
A - IPC Crime,With intent to Steal from Child,NA,0,0,0,0
A - IPC Crime,Lawful Guardianship,NA,1,0,0,1
A - IPC Crime,Procuration of Minor Girls - For Prostitution,NA,0,0,0,0
A - IPC Crime,Procuration of Minor Girls - Importing of Girl,NA,0,0,0,0
A - IPC Crime,Procuration of Minor Girls - For Other Purposes,NA,5,3,3,2
A - IPC Crime,Selling of girls for Prostitution (Sec.372 IPC),NA,0,0,0,0
A - IPC Crime,The Prohibition of Child Marriage Act - 2006,NA,32,14,7,25
A - IPC Crime,POCSO Act,NA,417,214,201,216
A - IPC Crime,Death of Children due to miscarriage,NA,1,4,0,1
A - IPC Crime,Juvenile Justice Act,NA,13,6,7,6
A - IPC Crime,Child Labour (Pro.& Reg.) Act,NA,20,7,14,6
A - IPC Crime,Probation of Offenders Act,NA,0,0,0,0
A - IPC Crime,Murder,NA,12,8,4,8
A - IPC Crime,Rape,NA,32,30,26,22
A - IPC Crime,Kidnapping,NA,11,28,31,7
A - IPC Crime,Offences under the Protection of Civil Rights Act.,NA,8,39,46,8
A - IPC Crime,Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),NA,209,51,41,79
